median_rent,renter_occ,all_units,one_br,two_br,three_br,multi_rm,county,GPID,NAME
819,176.0,1266.0,20.0,15.0,33.0,1198.0,Luzerne,9108,"Dallas borough, Luzerne County, Pennsylvania"
1024,1048.0,3603.0,398.0,48.0,216.0,2941.0,Luzerne,7744,"Dallas township, Luzerne County, Pennsylvania"
993,51.0,558.0,0.0,9.0,45.0,504.0,Luzerne,8012,"Dennison township, Luzerne County, Pennsylvania"
785,66.0,883.0,7.0,10.0,15.0,851.0,Luzerne,8695,"Dorrance township, Luzerne County, Pennsylvania"
739,281.0,1395.0,20.0,9.0,60.0,1306.0,Luzerne,9110,"Dupont borough, Luzerne County, Pennsylvania"
778,487.0,2324.0,15.0,55.0,201.0,2053.0,Luzerne,8674,"Duryea borough, Luzerne County, Pennsylvania"
737,1215.0,2446.0,120.0,38.0,32.0,2256.0,Luzerne,8675,"Edwardsville borough, Luzerne County, Pennsylvania"
759,602.0,2593.0,0.0,49.0,63.0,2481.0,Luzerne,9306,"Exeter borough, Luzerne County, Pennsylvania"
733,96.0,1003.0,18.0,0.0,14.0,971.0,Luzerne,9751,"Exeter township, Luzerne County, Pennsylvania"
1063,55.0,686.0,0.0,5.0,17.0,664.0,Luzerne,9350,"Fairmount township, Luzerne County, Pennsylvania"
928,174.0,1639.0,0.0,9.0,39.0,1591.0,Luzerne,9352,"Fairview township, Luzerne County, Pennsylvania"
791,537.0,1963.0,0.0,10.0,126.0,1827.0,Luzerne,9308,"Forty Fort borough, Luzerne County, Pennsylvania"
1025,119.0,1975.0,0.0,0.0,54.0,1921.0,Luzerne,9282,"Foster township, Luzerne County, Pennsylvania"
775,90.0,759.0,15.0,5.0,16.0,723.0,Luzerne,9334,"Franklin township, Luzerne County, Pennsylvania"
682,545.0,1613.0,52.0,0.0,79.0,1482.0,Luzerne,9310,"Freeland borough, Luzerne County, Pennsylvania"
649,1598.0,5466.0,88.0,77.0,383.0,4918.0,Luzerne,8509,"Hanover township, Luzerne County, Pennsylvania"
1174,202.0,2029.0,21.0,75.0,55.0,1878.0,Luzerne,8558,"Harveys Lake borough, Luzerne County, Pennsylvania"
820,1195.0,4973.0,16.0,66.0,182.0,4709.0,Luzerne,7847,"Hazle township, Luzerne County, Pennsylvania"
812,4663.0,10796.0,154.0,272.0,887.0,9483.0,Luzerne,8466,"Hazleton city, Luzerne County, Pennsylvania"
625,36.0,487.0,3.0,0.0,10.0,474.0,Luzerne,9180,"Hollenback township, Luzerne County, Pennsylvania"
948,124.0,654.0,0.0,7.0,34.0,613.0,Luzerne,8777,"Hughestown borough, Luzerne County, Pennsylvania"
928,152.0,1070.0,47.0,0.0,11.0,1012.0,Luzerne,9194,"Hunlock township, Luzerne County, Pennsylvania"
1058,90.0,896.0,7.0,12.0,15.0,862.0,Luzerne,9196,"Huntington township, Luzerne County, Pennsylvania"
773,52.0,969.0,0.0,12.0,3.0,954.0,Luzerne,8580,"Jackson township, Luzerne County, Pennsylvania"
-,3.0,157.0,14.0,0.0,0.0,143.0,Luzerne,9311,"Jeddo borough, Luzerne County, Pennsylvania"
926,695.0,2316.0,160.0,52.0,20.0,2084.0,Luzerne,8966,"Jenkins township, Luzerne County, Pennsylvania"
815,3003.0,6573.0,203.0,146.0,832.0,5392.0,Luzerne,8782,"Kingston borough, Luzerne County, Pennsylvania"
858,407.0,2897.0,0.0,0.0,92.0,2805.0,Luzerne,7877,"Kingston township, Luzerne County, Pennsylvania"
1188,59.0,649.0,2.0,0.0,0.0,647.0,Luzerne,8561,"Laflin borough, Luzerne County, Pennsylvania"
882,136.0,889.0,0.0,0.0,18.0,871.0,Luzerne,9312,"Lake township, Luzerne County, Pennsylvania"
876,310.0,2124.0,49.0,24.0,43.0,2008.0,Luzerne,9178,"Larksville borough, Luzerne County, Pennsylvania"
663,20.0,233.0,0.0,0.0,13.0,220.0,Luzerne,9119,"Laurel Run borough, Luzerne County, Pennsylvania"
834,141.0,1672.0,0.0,28.0,66.0,1578.0,Luzerne,9313,"Lehman township, Luzerne County, Pennsylvania"
568,680.0,1808.0,90.0,34.0,108.0,1576.0,Luzerne,9121,"Luzerne borough, Luzerne County, Pennsylvania"
667,1881.0,5351.0,76.0,107.0,320.0,4848.0,Luzerne,8449,"Nanticoke city, Luzerne County, Pennsylvania"
808,276.0,782.0,21.0,8.0,100.0,653.0,Luzerne,8640,"Nescopeck borough, Luzerne County, Pennsylvania"
910,32.0,443.0,8.0,4.0,3.0,428.0,Luzerne,8006,"Nescopeck township, Luzerne County, Pennsylvania"
975,10.0,99.0,0.0,0.0,3.0,96.0,Luzerne,8830,"New Columbus borough, Luzerne County, Pennsylvania"
744,482.0,1990.0,0.0,20.0,87.0,1883.0,Luzerne,7871,"Newport township, Luzerne County, Pennsylvania"
1292,20.0,394.0,0.0,0.0,7.0,387.0,Luzerne,8867,"Nuangola borough, Luzerne County, Pennsylvania"
-,0.0,228.0,0.0,0.0,9.0,219.0,Luzerne,9828,"Penn Lake Park borough, Luzerne County, Pennsylvania"
742,1618.0,3955.0,49.0,111.0,439.0,3356.0,Luzerne,7983,"Pittston city, Luzerne County, Pennsylvania"
882,234.0,1495.0,0.0,0.0,26.0,1469.0,Luzerne,10213,"Pittston township, Luzerne County, Pennsylvania"
819,1233.0,4580.0,0.0,58.0,302.0,4220.0,Luzerne,8082,"Plains township, Luzerne County, Pennsylvania"
720,1268.0,3153.0,57.0,77.0,176.0,2843.0,Luzerne,8693,"Plymouth borough, Luzerne County, Pennsylvania"
731,107.0,789.0,0.0,0.0,37.0,752.0,Luzerne,8440,"Plymouth township, Luzerne County, Pennsylvania"
947,151.0,512.0,0.0,0.0,22.0,490.0,Luzerne,9943,"Pringle borough, Luzerne County, Pennsylvania"
1625,58.0,1338.0,0.0,0.0,8.0,1330.0,Luzerne,8442,"Rice township, Luzerne County, Pennsylvania"
730,142.0,1547.0,35.0,0.0,97.0,1415.0,Luzerne,8026,"Ross township, Luzerne County, Pennsylvania"
773,221.0,2088.0,36.0,24.0,86.0,1942.0,Luzerne,8498,"Salem township, Luzerne County, Pennsylvania"
671,118.0,366.0,28.0,11.0,49.0,278.0,Luzerne,9945,"Shickshinny borough, Luzerne County, Pennsylvania"
778,55.0,580.0,9.0,3.0,49.0,519.0,Luzerne,8445,"Slocum township, Luzerne County, Pennsylvania"
931,228.0,1448.0,17.0,24.0,5.0,1402.0,Luzerne,8382,"Sugarloaf township, Luzerne County, Pennsylvania"
788,120.0,441.0,8.0,3.0,15.0,415.0,Luzerne,8874,"Sugar Notch borough, Luzerne County, Pennsylvania"
692,471.0,2706.0,0.0,22.0,104.0,2580.0,Luzerne,8875,"Swoyersville borough, Luzerne County, Pennsylvania"
880,30.0,915.0,5.0,0.0,0.0,910.0,Luzerne,7811,"Union township, Luzerne County, Pennsylvania"
725,93.0,312.0,0.0,5.0,6.0,301.0,Luzerne,9328,"Warrior Run borough, Luzerne County, Pennsylvania"
906,873.0,1762.0,0.0,136.0,111.0,1515.0,Luzerne,9249,"West Hazleton borough, Luzerne County, Pennsylvania"
728,914.0,2405.0,0.0,34.0,200.0,2171.0,Luzerne,9251,"West Pittston borough, Luzerne County, Pennsylvania"
760,138.0,1263.0,26.0,18.0,9.0,1210.0,Luzerne,9104,"West Wyoming borough, Luzerne County, Pennsylvania"
916,116.0,556.0,8.0,0.0,22.0,526.0,Luzerne,9106,"White Haven borough, Luzerne County, Pennsylvania"
766,8300.0,19652.0,912.0,553.0,2103.0,16084.0,Luzerne,8425,"Wilkes-Barre city, Luzerne County, Pennsylvania"
1041,508.0,1508.0,0.0,37.0,142.0,1329.0,Luzerne,7848,"Wilkes-Barre township, Luzerne County, Pennsylvania"
475,134.0,2234.0,0.0,0.0,27.0,2207.0,Luzerne,9800,"Wright township, Luzerne County, Pennsylvania"
754,627.0,1596.0,10.0,0.0,154.0,1432.0,Luzerne,8755,"Wyoming borough, Luzerne County, Pennsylvania"
936,31.0,289.0,0.0,0.0,11.0,278.0,Luzerne,8708,"Yatesville borough, Luzerne County, Pennsylvania"
759,31.0,354.0,0.0,4.0,6.0,344.0,Lycoming,10003,"Anthony township, Lycoming County, Pennsylvania"
733,49.0,290.0,2.0,0.0,21.0,267.0,Lycoming,8662,"Armstrong township, Lycoming County, Pennsylvania"
496,26.0,212.0,0.0,0.0,0.0,212.0,Lycoming,9296,"Bastress township, Lycoming County, Pennsylvania"
1208,13.0,204.0,0.0,0.0,0.0,204.0,Lycoming,8635,"Brady township, Lycoming County, Pennsylvania"
-,0.0,343.0,5.0,24.0,48.0,266.0,Lycoming,8686,"Brown township, Lycoming County, Pennsylvania"
1250,14.0,242.0,0.0,0.0,19.0,223.0,Lycoming,10035,"Cascade township, Lycoming County, Pennsylvania"
817,140.0,846.0,0.0,0.0,27.0,819.0,Lycoming,9092,"Clinton township, Lycoming County, Pennsylvania"
879,41.0,494.0,3.0,7.0,9.0,475.0,Lycoming,9044,"Cogan House township, Lycoming County, Pennsylvania"
-,18.0,423.0,16.0,27.0,50.0,330.0,Lycoming,8820,"Cummings township, Lycoming County, Pennsylvania"
856,125.0,539.0,0.0,4.0,3.0,532.0,Lycoming,8947,"Duboistown borough, Lycoming County, Pennsylvania"
777,85.0,859.0,0.0,0.0,23.0,836.0,Lycoming,9606,"Eldred township, Lycoming County, Pennsylvania"
1104,220.0,1237.0,0.0,12.0,20.0,1205.0,Lycoming,8522,"Fairfield township, Lycoming County, Pennsylvania"
925,46.0,419.0,0.0,14.0,21.0,384.0,Lycoming,8690,"Franklin township, Lycoming County, Pennsylvania"
825,26.0,388.0,3.0,0.0,3.0,382.0,Lycoming,8639,"Gamble township, Lycoming County, Pennsylvania"
926,225.0,1246.0,16.0,17.0,65.0,1148.0,Lycoming,9556,"Hepburn township, Lycoming County, Pennsylvania"
650,402.0,994.0,6.0,7.0,126.0,855.0,Lycoming,8786,"Hughesville borough, Lycoming County, Pennsylvania"
769,17.0,211.0,0.0,11.0,10.0,190.0,Lycoming,9599,"Jackson township, Lycoming County, Pennsylvania"
721,708.0,2002.0,71.0,44.0,137.0,1750.0,Lycoming,9360,"Jersey Shore borough, Lycoming County, Pennsylvania"
715,77.0,433.0,4.0,9.0,8.0,412.0,Lycoming,9359,"Jordan township, Lycoming County, Pennsylvania"
746,94.0,531.0,0.0,0.0,45.0,486.0,Lycoming,8865,"Lewis township, Lycoming County, Pennsylvania"
882,88.0,786.0,0.0,10.0,23.0,753.0,Lycoming,9377,"Limestone township, Lycoming County, Pennsylvania"
824,1358.0,5076.0,156.0,191.0,169.0,4560.0,Lycoming,8479,"Loyalsock township, Lycoming County, Pennsylvania"
821,67.0,631.0,14.0,0.0,22.0,595.0,Lycoming,9379,"Lycoming township, Lycoming County, Pennsylvania"
-,11.0,475.0,0.0,27.0,26.0,422.0,Lycoming,8648,"McHenry township, Lycoming County, Pennsylvania"
1063,14.0,278.0,0.0,6.0,23.0,249.0,Lycoming,8653,"McIntyre township, Lycoming County, Pennsylvania"
763,11.0,204.0,5.0,16.0,34.0,149.0,Lycoming,8656,"McNett township, Lycoming County, Pennsylvania"
546,51.0,487.0,0.0,9.0,27.0,451.0,Lycoming,8720,"Mifflin township, Lycoming County, Pennsylvania"
-,8.0,283.0,4.0,0.0,13.0,266.0,Lycoming,9715,"Mill Creek township, Lycoming County, Pennsylvania"
773,233.0,649.0,26.0,9.0,19.0,595.0,Lycoming,9362,"Montgomery borough, Lycoming County, Pennsylvania"
908,514.0,1916.0,0.0,0.0,89.0,1827.0,Lycoming,9338,"Montoursville borough, Lycoming County, Pennsylvania"
761,22.0,382.0,0.0,4.0,2.0,376.0,Lycoming,9319,"Moreland township, Lycoming County, Pennsylvania"
812,328.0,1139.0,19.0,20.0,60.0,1040.0,Lycoming,9342,"Muncy borough, Lycoming County, Pennsylvania"
921,84.0,436.0,0.0,10.0,27.0,399.0,Lycoming,8885,"Muncy township, Lycoming County, Pennsylvania"
836,338.0,1588.0,0.0,0.0,95.0,1493.0,Lycoming,9114,"Muncy Creek township, Lycoming County, Pennsylvania"
725,36.0,288.0,0.0,2.0,0.0,286.0,Lycoming,9117,"Nippenose township, Lycoming County, Pennsylvania"
891,418.0,2304.0,0.0,22.0,46.0,2236.0,Lycoming,8657,"Old Lycoming township, Lycoming County, Pennsylvania"
1167,28.0,471.0,0.0,13.0,15.0,443.0,Lycoming,9415,"Penn township, Lycoming County, Pennsylvania"
839,64.0,433.0,0.0,3.0,28.0,402.0,Lycoming,9417,"Piatt township, Lycoming County, Pennsylvania"
783,50.0,253.0,0.0,2.0,16.0,235.0,Lycoming,9316,"Picture Rocks borough, Lycoming County, Pennsylvania"
863,18.0,350.0,12.0,20.0,25.0,293.0,Lycoming,9366,"Pine township, Lycoming County, Pennsylvania"
875,18.0,487.0,32.0,31.0,44.0,380.0,Lycoming,10202,"Plunketts Creek township, Lycoming County, Pennsylvania"
773,212.0,804.0,0.0,15.0,58.0,731.0,Lycoming,8683,"Porter township, Lycoming County, Pennsylvania"
763,30.0,103.0,0.0,2.0,6.0,95.0,Lycoming,9317,"Salladasburg borough, Lycoming County, Pennsylvania"
842,56.0,285.0,5.0,4.0,8.0,268.0,Lycoming,9262,"Shrewsbury township, Lycoming County, Pennsylvania"
875,858.0,2973.0,59.0,42.0,164.0,2708.0,Lycoming,9988,"South Williamsport borough, Lycoming County, Pennsylvania"
911,65.0,480.0,4.0,12.0,18.0,446.0,Lycoming,8822,"Susquehanna township, Lycoming County, Pennsylvania"
1007,100.0,789.0,5.0,3.0,23.0,758.0,Lycoming,8632,"Upper Fairfield township, Lycoming County, Pennsylvania"
754,126.0,744.0,5.0,26.0,30.0,683.0,Lycoming,9089,"Washington township, Lycoming County, Pennsylvania"
675,29.0,375.0,11.0,8.0,21.0,335.0,Lycoming,9091,"Watson township, Lycoming County, Pennsylvania"
763,6130.0,13481.0,717.0,262.0,1572.0,10930.0,Lycoming,9554,"Williamsport city, Lycoming County, Pennsylvania"
1151,99.0,1228.0,0.0,0.0,46.0,1182.0,Lycoming,9603,"Wolf township, Lycoming County, Pennsylvania"
682,206.0,983.0,0.0,6.0,49.0,928.0,Lycoming,9551,"Woodward township, Lycoming County, Pennsylvania"
609,62.0,416.0,3.0,16.0,13.0,384.0,McKean,9989,"Annin township, McKean County, Pennsylvania"
630,1783.0,4266.0,149.0,164.0,335.0,3618.0,McKean,8649,"Bradford city, McKean County, Pennsylvania"
-,170.0,1903.0,0.0,0.0,15.0,1888.0,McKean,10236,"Bradford township, McKean County, Pennsylvania"
695,63.0,487.0,12.0,10.0,40.0,425.0,McKean,9750,"Ceres township, McKean County, Pennsylvania"
825,12.0,269.0,0.0,17.0,37.0,215.0,McKean,8871,"Corydon township, McKean County, Pennsylvania"
430,80.0,348.0,2.0,12.0,26.0,308.0,McKean,8767,"Eldred borough, McKean County, Pennsylvania"
825,48.0,657.0,13.0,14.0,55.0,575.0,McKean,8593,"Eldred township, McKean County, Pennsylvania"
662,365.0,1883.0,0.0,3.0,54.0,1826.0,McKean,10239,"Foster township, McKean County, Pennsylvania"
675,21.0,593.0,23.0,37.0,68.0,465.0,McKean,8887,"Hamilton township, McKean County, Pennsylvania"
625,33.0,534.0,5.0,35.0,77.0,417.0,McKean,9304,"Hamlin township, McKean County, Pennsylvania"
595,579.0,1764.0,22.0,46.0,118.0,1578.0,McKean,8768,"Kane borough, McKean County, Pennsylvania"
778,176.0,1370.0,0.0,29.0,76.0,1265.0,McKean,9753,"Keating township, McKean County, Pennsylvania"
-,57.0,789.0,35.0,40.0,65.0,649.0,McKean,8775,"Lafayette township, McKean County, Pennsylvania"
658,49.0,370.0,0.0,0.0,12.0,358.0,McKean,9488,"Lewis Run borough, McKean County, Pennsylvania"
668,126.0,847.0,21.0,21.0,88.0,717.0,McKean,9755,"Liberty township, McKean County, Pennsylvania"
652,123.0,471.0,0.0,18.0,16.0,437.0,McKean,9302,"Mount Jewett borough, McKean County, Pennsylvania"
528,30.0,556.0,12.0,59.0,87.0,398.0,McKean,9419,"Norwich township, McKean County, Pennsylvania"
629,113.0,766.0,0.0,0.0,29.0,737.0,McKean,8815,"Otto township, McKean County, Pennsylvania"
723,294.0,1019.0,6.0,25.0,58.0,930.0,McKean,9329,"Port Allegany borough, McKean County, Pennsylvania"
-,4.0,316.0,14.0,39.0,77.0,186.0,McKean,9921,"Sergeant township, McKean County, Pennsylvania"
688,169.0,727.0,2.0,0.0,37.0,688.0,McKean,8773,"Smethport borough, McKean County, Pennsylvania"
725,91.0,924.0,7.0,12.0,66.0,839.0,McKean,9037,"Wetmore township, McKean County, Pennsylvania"
921,33.0,251.0,0.0,8.0,2.0,241.0,Mercer,9244,"Clark borough, Mercer County, Pennsylvania"
728,112.0,1025.0,5.0,4.0,31.0,985.0,Mercer,9112,"Coolspring township, Mercer County, Pennsylvania"
563,25.0,243.0,6.0,5.0,2.0,230.0,Mercer,8902,"Deer Creek township, Mercer County, Pennsylvania"
832,68.0,1111.0,20.0,16.0,0.0,1075.0,Mercer,8769,"Delaware township, Mercer County, Pennsylvania"
767,71.0,698.0,0.0,15.0,30.0,653.0,Mercer,8824,"East Lackawannock township, Mercer County, Pennsylvania"
525,43.0,373.0,2.0,5.0,25.0,341.0,Mercer,8677,"Fairview township, Mercer County, Pennsylvania"
715,948.0,2664.0,44.0,0.0,189.0,2431.0,Mercer,8992,"Farrell city, Mercer County, Pennsylvania"
718,45.0,461.0,2.0,12.0,17.0,430.0,Mercer,9036,"Findley township, Mercer County, Pennsylvania"
500,46.0,242.0,0.0,0.0,5.0,237.0,Mercer,8581,"Fredonia borough, Mercer County, Pennsylvania"
656,45.0,400.0,10.0,0.0,7.0,383.0,Mercer,8600,"French Creek township, Mercer County, Pennsylvania"
581,34.0,510.0,0.0,0.0,7.0,503.0,Mercer,8643,"Greene township, Mercer County, Pennsylvania"
605,912.0,2261.0,93.0,74.0,273.0,1821.0,Mercer,9167,"Greenville borough, Mercer County, Pennsylvania"
726,916.0,2788.0,125.0,32.0,172.0,2459.0,Mercer,8888,"Grove City borough, Mercer County, Pennsylvania"
812,367.0,1676.0,0.0,0.0,18.0,1658.0,Mercer,10241,"Hempfield township, Mercer County, Pennsylvania"
808,2032.0,7896.0,185.0,69.0,347.0,7295.0,Mercer,8588,"Hermitage city, Mercer County, Pennsylvania"
825,47.0,606.0,0.0,0.0,42.0,564.0,Mercer,8780,"Jackson township, Mercer County, Pennsylvania"
-,3.0,71.0,0.0,0.0,0.0,71.0,Mercer,8582,"Jackson Center borough, Mercer County, Pennsylvania"
752,85.0,354.0,0.0,0.0,33.0,321.0,Mercer,9222,"Jamestown borough, Mercer County, Pennsylvania"
650,159.0,893.0,0.0,5.0,13.0,875.0,Mercer,8566,"Jefferson township, Mercer County, Pennsylvania"
684,113.0,1084.0,0.0,9.0,40.0,1035.0,Mercer,8570,"Lackawannock township, Mercer County, Pennsylvania"
608,33.0,321.0,20.0,4.0,18.0,279.0,Mercer,8573,"Lake township, Mercer County, Pennsylvania"
1000,57.0,637.0,0.0,10.0,17.0,610.0,Mercer,9243,"Liberty township, Mercer County, Pennsylvania"
584,377.0,1037.0,64.0,14.0,103.0,856.0,Mercer,8793,"Mercer borough, Mercer County, Pennsylvania"
625,33.0,363.0,5.0,0.0,5.0,353.0,Mercer,8672,"Mill Creek township, Mercer County, Pennsylvania"
669,10.0,87.0,0.0,0.0,1.0,86.0,Mercer,9190,"New Lebanon borough, Mercer County, Pennsylvania"
783,29.0,231.0,0.0,0.0,21.0,210.0,Mercer,8548,"New Vernon township, Mercer County, Pennsylvania"
750,23.0,247.0,0.0,0.0,4.0,243.0,Mercer,8944,"Otter Creek township, Mercer County, Pennsylvania"
589,91.0,696.0,0.0,16.0,68.0,612.0,Mercer,8645,"Perry township, Mercer County, Pennsylvania"
583,291.0,2039.0,0.0,16.0,206.0,1817.0,Mercer,8013,"Pine township, Mercer County, Pennsylvania"
575,234.0,1402.0,0.0,0.0,0.0,1402.0,Mercer,9986,"Pymatuning township, Mercer County, Pennsylvania"
883,69.0,320.0,0.0,6.0,22.0,292.0,Mercer,9578,"Salem township, Mercer County, Pennsylvania"
619,64.0,385.0,0.0,0.0,14.0,371.0,Mercer,9153,"Sandy Creek township, Mercer County, Pennsylvania"
616,86.0,312.0,17.0,2.0,19.0,274.0,Mercer,8563,"Sandy Lake borough, Mercer County, Pennsylvania"
812,83.0,618.0,0.0,3.0,26.0,589.0,Mercer,9406,"Sandy Lake township, Mercer County, Pennsylvania"
585,3010.0,7379.0,445.0,137.0,593.0,6204.0,Mercer,8543,"Sharon city, Mercer County, Pennsylvania"
699,663.0,2115.0,105.0,46.0,78.0,1886.0,Mercer,8943,"Sharpsville borough, Mercer County, Pennsylvania"
763,29.0,96.0,0.0,0.0,3.0,93.0,Mercer,8800,"Sheakleyville borough, Mercer County, Pennsylvania"
714,373.0,1824.0,0.0,0.0,26.0,1798.0,Mercer,9233,"Shenango township, Mercer County, Pennsylvania"
782,141.0,1230.0,29.0,0.0,16.0,1185.0,Mercer,9298,"South Pymatuning township, Mercer County, Pennsylvania"
818,96.0,758.0,4.0,0.0,22.0,732.0,Mercer,8659,"Springfield township, Mercer County, Pennsylvania"
713,152.0,518.0,9.0,19.0,21.0,469.0,Mercer,9258,"Stoneboro borough, Mercer County, Pennsylvania"
629,22.0,371.0,3.0,0.0,8.0,360.0,Mercer,9335,"Sugar Grove township, Mercer County, Pennsylvania"
641,110.0,381.0,21.0,1.0,22.0,337.0,Mercer,9394,"West Middlesex borough, Mercer County, Pennsylvania"
931,260.0,1561.0,0.0,51.0,70.0,1440.0,Mercer,8180,"West Salem township, Mercer County, Pennsylvania"
682,114.0,342.0,4.0,11.0,17.0,310.0,Mercer,9219,"Wheatland borough, Mercer County, Pennsylvania"
575,123.0,614.0,22.0,3.0,15.0,574.0,Mercer,8667,"Wilmington township, Mercer County, Pennsylvania"
910,23.0,327.0,2.0,0.0,3.0,322.0,Mercer,8670,"Wolf Creek township, Mercer County, Pennsylvania"
820,43.0,444.0,0.0,3.0,4.0,437.0,Mercer,8691,"Worth township, Mercer County, Pennsylvania"
583,316.0,2036.0,64.0,74.0,147.0,1751.0,Mifflin,8751,"Armagh township, Mifflin County, Pennsylvania"
700,103.0,725.0,0.0,15.0,23.0,687.0,Mifflin,9597,"Bratton township, Mifflin County, Pennsylvania"
715,292.0,1738.0,7.0,28.0,8.0,1695.0,Mifflin,10060,"Brown township, Mifflin County, Pennsylvania"
741,304.0,955.0,15.0,6.0,39.0,895.0,Mifflin,9211,"Burnham borough, Mifflin County, Pennsylvania"
731,201.0,1328.0,5.0,72.0,42.0,1209.0,Mifflin,9723,"Decatur township, Mifflin County, Pennsylvania"
787,702.0,3314.0,0.0,0.0,61.0,3253.0,Mifflin,9006,"Derry township, Mifflin County, Pennsylvania"
673,460.0,2373.0,0.0,85.0,66.0,2222.0,Mifflin,10253,"Granville township, Mifflin County, Pennsylvania"
791,97.0,226.0,0.0,0.0,2.0,224.0,Mifflin,9098,"Juniata Terrace borough, Mifflin County, Pennsylvania"
764,42.0,180.0,0.0,0.0,0.0,180.0,Mifflin,8883,"Kistler borough, Mifflin County, Pennsylvania"
649,2038.0,4272.0,164.0,72.0,545.0,3491.0,Mifflin,9003,"Lewistown borough, Mifflin County, Pennsylvania"
591,60.0,176.0,4.0,9.0,10.0,153.0,Mifflin,9404,"McVeytown borough, Mifflin County, Pennsylvania"
475,130.0,628.0,0.0,7.0,33.0,588.0,Mifflin,8957,"Menno township, Mifflin County, Pennsylvania"
817,19.0,94.0,0.0,6.0,0.0,88.0,Mifflin,8709,"Newton Hamilton borough, Mifflin County, Pennsylvania"
638,174.0,984.0,0.0,5.0,43.0,936.0,Mifflin,9230,"Oliver township, Mifflin County, Pennsylvania"
522,393.0,1375.0,34.0,83.0,44.0,1214.0,Mifflin,8794,"Union township, Mifflin County, Pennsylvania"
707,132.0,1450.0,14.0,14.0,33.0,1389.0,Mifflin,8797,"Wayne township, Mifflin County, Pennsylvania"
808,534.0,2526.0,32.0,98.0,191.0,2205.0,Monroe,9135,"Barrett township, Monroe County, Pennsylvania"
1000,744.0,6731.0,78.0,36.0,212.0,6405.0,Monroe,9187,"Chestnuthill township, Monroe County, Pennsylvania"
1294,1600.0,11404.0,31.0,70.0,422.0,10881.0,Monroe,8799,"Coolbaugh township, Monroe County, Pennsylvania"
1138,125.0,339.0,0.0,12.0,53.0,274.0,Monroe,9133,"Delaware Water Gap borough, Monroe County, Pennsylvania"
1124,1757.0,3755.0,68.0,97.0,462.0,3128.0,Monroe,8757,"East Stroudsburg borough, Monroe County, Pennsylvania"
1143,241.0,1133.0,18.0,6.0,79.0,1030.0,Monroe,9176,"Eldred township, Monroe County, Pennsylvania"
